"uri,primary_name_display,replaced"
"http://dx.doi.org/10.13039/100001103,""Richard M. Fairbanks Foundation"","
"http://dx.doi.org/10.13039/100007093,""Richard M. Schulze Family Foundation"","
"http://dx.doi.org/10.13039/100001166,""Richard and Ethel Herzfeld Foundation"","
"http://dx.doi.org/10.13039/100001341,""Richard and Susan Smith Family Foundation"","
"http://dx.doi.org/10.13039/100001317,""Richmond County Savings Foundation"","
"http://dx.doi.org/10.13039/100009520,""Rick Hansen Institute"","
"http://dx.doi.org/10.13039/100004727,""Ricoh Americas Corporation"","
"http://dx.doi.org/10.13039/501100005111,""Rigshospitalet"","
"http://dx.doi.org/10.13039/501100006309,""Riisfort Fonden"","
"http://dx.doi.org/10.13039/501100007192,""Rijksinstituut voor Volksgezondheid en Milieu"","
"http://dx.doi.org/10.13039/501100001721,""Rijksuniversiteit Groningen"","
"http://dx.doi.org/10.13039/501100007118,""Rikkyo University"","
"http://dx.doi.org/10.13039/501100004472,""Riksbankens Jubileumsfond"","
"http://dx.doi.org/10.13039/100009176,""Risk Management Agency"","
"http://dx.doi.org/10.13039/100001447,""Rita Allen Foundation"","
"http://dx.doi.org/10.13039/501100005405,""Ritsumeikan University"","
"http://dx.doi.org/10.13039/501100003293,""Rivierduinen"","
"http://dx.doi.org/10.13039/100006004,""Rob and Bessie Welder Wildlife Foundation"","
"http://dx.doi.org/10.13039/501100001646,""Robert Bosch Stiftung"","
"http://dx.doi.org/10.13039/100001507,""Robert Bowne Foundation"","
"http://dx.doi.org/10.13039/100000938,""Robert E. Leet and Clara Guthrie Patterson Trust"","
"http://dx.doi.org/10.13039/100002220,""Robert E. and Evelyn Mckee Foundation"","
"http://dx.doi.org/10.13039/100007153,""Robert F. Wagner Graduate School of Public Service, New York University"","
"http://dx.doi.org/10.13039/100007882,""Robert Garrett Fund for the Surgical Treatment of Children"","
"http://dx.doi.org/10.13039/100005925,""Robert H. Smith International Center for Jefferson Studies, Thomas Jefferson Foundation"","
"http://dx.doi.org/10.13039/100003239,""Robert J. and Claire Pasarow Foundation"","
"http://dx.doi.org/10.13039/501100004264,""Robert Luff Foundation"","
"http://dx.doi.org/10.13039/100006593,""Robert M. Fisher Memorial Foundation"","
"http://dx.doi.org/10.13039/100006359,""Robert M. McCormick Tribune Foundation"","
"http://dx.doi.org/10.13039/100002200,""Robert Mapplethorpe Foundation"","
"http://dx.doi.org/10.13039/100006010,""Robert Penn Warren Center for the Humanities, Vanderbilt University"","
"http://dx.doi.org/10.13039/100004111,""Robert Schalkenbach Foundation"","
"http://dx.doi.org/10.13039/100001037,""Robert Sterling Clark Foundation"","
"http://dx.doi.org/10.13039/100009299,""Robert Toigo Foundation"","
"http://dx.doi.org/10.13039/100000867,""Robert Wood Johnson Foundation"","
"http://dx.doi.org/10.13039/100006381,""Robert Wood Johnson Foundation Center for Health Policy"","
"http://dx.doi.org/10.13039/100006944,""Robert and Beverly Lewis Family Cancer Care Center"","
"http://dx.doi.org/10.13039/100001234,""Robert and Janice McNair Foundation"","
"http://dx.doi.org/10.13039/100002060,""Robert and Joan Dircks Foundation"","
"http://dx.doi.org/10.13039/100006044,""Robert and Patricia Switzer Foundation"","
"http://dx.doi.org/10.13039/100002293,""Roberts Enterprise Development Fund"","
"http://dx.doi.org/10.13039/100006635,""Robin Hood Foundation"","
"http://dx.doi.org/10.13039/100007094,""Robina Foundation"","
"http://dx.doi.org/10.13039/100004337,""Roche"","
"http://dx.doi.org/10.13039/501100001258,""Roche Organ Transplant Research Foundation"","
"http://dx.doi.org/10.13039/100004728,""Rock-Tenn Company"","
"http://dx.doi.org/10.13039/100006046,""Rockefeller Brothers Fund"","
"http://dx.doi.org/10.13039/100000877,""Rockefeller Foundation"","
"http://dx.doi.org/10.13039/100004095,""Rockfall Foundation"","
"http://dx.doi.org/10.13039/100007095,""Rockwell Collins"","
"http://dx.doi.org/10.13039/100005764,""Rocky Mountain NASA Space Grant Consortium"","
"http://dx.doi.org/10.13039/100007096,""Roger M. Prizant Charitable Lead Annuity Trust"","
"http://dx.doi.org/10.13039/100004338,""Rohm & Haas Company"","
"http://dx.doi.org/10.13039/100005271,""Rolex Institute"","
"http://dx.doi.org/10.13039/100002175,""Rollie R. Kelley Family Foundation"","
"http://dx.doi.org/10.13039/501100000767,""Rolls-Royce"","
"http://dx.doi.org/10.13039/100001319,""Ronald McDonald House Charities"","
"http://dx.doi.org/10.13039/100002302,""Ronald McDonald House Charities of Eastern New England"","
"http://dx.doi.org/10.13039/100003319,""Ronald McDonald House Charities of Northeastern Ohio"","
"http://dx.doi.org/10.13039/100004098,""Ronald McDonald House of Houston"","
"http://dx.doi.org/10.13039/100005697,""Roosevelt Institute"","
"http://dx.doi.org/10.13039/100006714,""Roosevelt University"","
"http://dx.doi.org/10.13039/100009598,""Rosalinde and Arthur Gilbert Foundation"","
"http://dx.doi.org/10.13039/100001639,""Rosamond Gifford Charitable Corporation"","
"http://dx.doi.org/10.13039/100001416,""Rose Community Foundation"","
"http://dx.doi.org/10.13039/100006421,""Rose Ella Burkhardt Brain Tumor and Neuro-Oncology Center, Cleveland Clinic"","
"http://dx.doi.org/10.13039/100001825,""Rose Foundation for Communities and the Environment"","
"http://dx.doi.org/10.13039/100006656,""Rosenberg Foundation"","
"http://dx.doi.org/10.13039/501100001740,""Rosenzweig Minerva Research Center for German-Jewish Literature and Cultural History, Hebrew University of Jerusalem"","
"http://dx.doi.org/10.13039/501100000833,""Rosetrees Trust"","
"http://dx.doi.org/10.13039/100003320,""Roshan Cultural Heritage Institute"","
"http://dx.doi.org/10.13039/100001828,""Ross Foundation"","
"http://dx.doi.org/10.13039/100003325,""Rossi Family Foundation"","
"http://dx.doi.org/10.13039/100006398,""Roswell Park Alliance Foundation, Roswell Park Cancer Institute"","
"http://dx.doi.org/10.13039/100008650,""Rotary Club of Eureka"","
"http://dx.doi.org/10.13039/100004460,""Rotary Foundation"","
"http://dx.doi.org/10.13039/100004455,""Rothamsted International"","
"http://dx.doi.org/10.13039/501100003948,""Rothschild Caesarea Foundation"","
"http://dx.doi.org/10.13039/501100002323,""Rotman Research Institute, Baycrest"","
"http://dx.doi.org/10.13039/100001829,""Rowland Foundation"","
"http://dx.doi.org/10.13039/100001024,""Roy J. Carver Charitable Trust"","
"http://dx.doi.org/10.13039/501100000287,""Royal Academy of Engineering"","
"http://dx.doi.org/10.13039/501100004267,""Royal Adelaide Hospital"","
"http://dx.doi.org/10.13039/501100000335,""Royal Anthropological Institute"","
"http://dx.doi.org/10.13039/501100000698,""Royal Astronomical Society"","
"http://dx.doi.org/10.13039/501100001232,""Royal Australasian College of Physicians"","
"http://dx.doi.org/10.13039/501100001233,""Royal Australian Chemical Institute"","
"http://dx.doi.org/10.13039/501100001234,""Royal Australian College of General Practitioners"","
"http://dx.doi.org/10.13039/501100001296,""Royal Botanical Gardens, Kew"","
"http://dx.doi.org/10.13039/501100001077,""Royal Brisbane and Women's Hospital Foundation"","
"http://dx.doi.org/10.13039/100008631,""Royal British Legion"","
"http://dx.doi.org/10.13039/501100000185,""Royal Canadian Geographical Society"","
"http://dx.doi.org/10.13039/501100003551,""Royal Canin"","
"http://dx.doi.org/10.13039/100007097,""Royal Caribbean International"","
"http://dx.doi.org/10.13039/501100001297,""Royal College Of Anaesthetists"","
"http://dx.doi.org/10.13039/501100001298,""Royal College of Art"","
"http://dx.doi.org/10.13039/100008892,""Royal College of Midwives"","
"http://dx.doi.org/10.13039/501100001235,""Royal College of Nursing, Australia"","
"http://dx.doi.org/10.13039/501100000682,""Royal College of Obstetricians and Gynaecologists"","
"http://dx.doi.org/10.13039/501100000699,""Royal College of Paediatrics and Child Health"","
"http://dx.doi.org/10.13039/100008149,""Royal College of Pathologists of Australasia"","
"http://dx.doi.org/10.13039/100008148,""Royal College of Pathologists of Australia"","
"http://dx.doi.org/10.13039/501100000395,""Royal College of Physicians"","
"http://dx.doi.org/10.13039/501100000398,""Royal College of Radiologists"","
"http://dx.doi.org/10.13039/501100000692,""Royal College of Surgeons of Edinburgh"","
"http://dx.doi.org/10.13039/501100000297,""Royal College of Surgeons of England"","
"http://dx.doi.org/10.13039/501100000686,""Royal College of Veterinary Surgeons Charitable Trust"","
"http://dx.doi.org/10.13039/501100004268,""Royal Commission for Jubail and Yanbu"","
"http://dx.doi.org/10.13039/501100000700,""Royal Commission for the Exhibition of 1851"","
"http://dx.doi.org/10.13039/501100001629,""Royal Dublin Society"","
"http://dx.doi.org/10.13039/501100000701,""Royal Economic Society"","
"http://dx.doi.org/10.13039/501100000623,""Royal Geographical Society"","
"http://dx.doi.org/10.13039/501100000359,""Royal Historical Society"","
"http://dx.doi.org/10.13039/501100000749,""Royal Institute of British Architects"","
"http://dx.doi.org/10.13039/501100001601,""Royal Irish Academy"","
"http://dx.doi.org/10.13039/501100000702,""Royal Literary Fund"","
"http://dx.doi.org/10.13039/100008690,""Royal Melbourne Institute of Technology"","
"http://dx.doi.org/10.13039/100009491,""Royal National Lifeboat Institution"","
"http://dx.doi.org/10.13039/501100001309,""Royal Norwegian Embassy in London"","
"http://dx.doi.org/10.13039/501100003924,""Royal Pharmaceutical Society"","
"http://dx.doi.org/10.13039/501100000827,""Royal Pharmaceutical Society of Great Britain"","
"http://dx.doi.org/10.13039/501100007078,""Royal Project Foundation"","
"http://dx.doi.org/10.13039/100009366,""Royal Roads University"","
"http://dx.doi.org/10.13039/501100000288,""Royal Society"","
"http://dx.doi.org/10.13039/100009478,""Royal Society for the Prevention of Cruelty to Animals"","
"http://dx.doi.org/10.13039/501100000188,""Royal Society of Canada"","
"http://dx.doi.org/10.13039/501100000704,""Royal Society of Chemistry"","
"http://dx.doi.org/10.13039/501100000332,""Royal Society of Edinburgh"","
"http://dx.doi.org/10.13039/501100000828,""Royal Society of Medicine"","
"http://dx.doi.org/10.13039/501100001509,""Royal Society of New Zealand"","
"http://dx.doi.org/10.13039/501100000683,""Royal Society of Tropical Medicine and Hygiene"","
"http://dx.doi.org/10.13039/501100001725,""Royal Swedish Academy of Sciences"","
"http://dx.doi.org/10.13039/501100004920,""Royan Institute"","
"http://dx.doi.org/10.13039/100001830,""Rudd Foundation"","
"http://dx.doi.org/10.13039/100007463,""Rufford Foundation"","
"http://dx.doi.org/10.13039/501100006254,""Ruhr-UniversitÃ_t Bochum"","
"http://dx.doi.org/10.13039/100008448,""Rune och Ulla AmlÃ¶vs Stiftelse fÃ¶r Neurologisk och Reumatologisk Forskning"","
"http://dx.doi.org/10.13039/100009172,""Rural Business-Cooperative Service"","
"http://dx.doi.org/10.13039/501100003627,""Rural Development Administration"","
"http://dx.doi.org/10.13039/100009167,""Rural Housing Service"","
"http://dx.doi.org/10.13039/501100000982,""Rural Industries Research and Development Corporation"","
"http://dx.doi.org/10.13039/100009169,""Rural Utilities Service"","
"http://dx.doi.org/10.13039/100008616,""Rush University"","
"http://dx.doi.org/10.13039/100000935,""Russell Sage Foundation"","
"http://dx.doi.org/10.13039/501100002674,""Russian Academy of Sciences"","
"http://dx.doi.org/10.13039/501100002261,""Russian Foundation for Basic Research"","
"http://dx.doi.org/10.13039/100009094,""Russian Humanitarian Foundation"","
"http://dx.doi.org/10.13039/501100006769,""Russian Science Foundation"","
"http://dx.doi.org/10.13039/100009409,""Russian Science Support Foundation"","
"http://dx.doi.org/10.13039/501100001622,""Russian and Eurasian Centre, St. Antony's College, University of Oxford"","
"http://dx.doi.org/10.13039/100007558,""Rutgers Cancer Institute of New Jersey"","
"http://dx.doi.org/10.13039/100002690,""Ruth K. Broad Biomedical Research Foundation"","
"http://dx.doi.org/10.13039/100007138,""Ryan Licht Sang Bipolar Foundation"","
"http://dx.doi.org/10.13039/100007891,""Ryerson University"","
"http://dx.doi.org/10.13039/100008938,""Rygbi Innovations"","
"http://dx.doi.org/10.13039/501100005862,""RÃ¥det for Udviklingsforskning"","
"http://dx.doi.org/10.13039/501100006726,""RÃ¥dman och Fru Ernst Collianders Stiftelse fÃ–r VÃ_lgÃ–rande Ã„ndamÃ¥l"","
"http://dx.doi.org/10.13039/501100007060,""RÄ«gas TehniskÄÅ UniversitÄÅte"","
"http://dx.doi.org/10.13039/100000996,""S. D. Bechtel, Jr. Foundation and Stephen Bechtel Fund"","
"http://dx.doi.org/10.13039/100001360,""S. MARK TAPER FOUNDATION"","
"http://dx.doi.org/10.13039/100000878,""S.L.E. Lupus Foundation"","
"http://dx.doi.org/10.13039/100004783,""SAP North America"","
"http://dx.doi.org/10.13039/100004784,""SAS Institute"","
"http://dx.doi.org/10.13039/100005717,""SBE Office of Multidisciplinary Activities"","
"http://dx.doi.org/10.13039/100009277,""SCAN Foundation"","
"http://dx.doi.org/10.13039/501100007165,""SCG Chemicals"","
"http://dx.doi.org/10.13039/100007784,""SHAPE America"","
"http://dx.doi.org/10.13039/100007116,""SI Organization"","
"http://dx.doi.org/10.13039/100002336,""SIMMONS FAMILY FOUNDATION"","
"http://dx.doi.org/10.13039/100004401,""SLACK Incorporated"","
"http://dx.doi.org/10.13039/100006503,""SPAWAR Systems Center Pacific, Space and Naval Warfare Systems Command"","
"http://dx.doi.org/10.13039/100007347,""SPIE"","
"http://dx.doi.org/10.13039/100004731,""SRA International"","
"http://dx.doi.org/10.13039/100002350,""ST. GILES FOUNDATION"","
"http://dx.doi.org/10.13039/100004157,""STAND AMONG FRIENDS"","
"http://dx.doi.org/10.13039/100005524,""START, Global Change System for Analysis, Research, and Training"","
"http://dx.doi.org/10.13039/501100004347,""STMicroelectronics"","
"http://dx.doi.org/10.13039/501100007291,""SUVA"","
"http://dx.doi.org/10.13039/100004107,""Sabin Vaccine Institute"","
"http://dx.doi.org/10.13039/100002314,""Saccomanno Higher Education Foundation"","
"http://dx.doi.org/10.13039/100009354,""Safari Club International Foundation"","
"http://dx.doi.org/10.13039/100004398,""Safeco Insurance"","
"http://dx.doi.org/10.13039/100006119,""Safety and Security Program"","
"http://dx.doi.org/10.13039/100001832,""Sage Foundation"","
"http://dx.doi.org/10.13039/100006022,""Saha Cardiovascular Research Center, University of Kentucky"","
"http://dx.doi.org/10.13039/501100005761,""Sahlgrenska Akademin"","
"http://dx.doi.org/10.13039/501100005754,""Sahlgrenska Universitetssjukhuset"","
"http://dx.doi.org/10.13039/501100002603,""Sahmyook University"","
"http://dx.doi.org/10.13039/100001833,""Saigh Foundation"","
"http://dx.doi.org/10.13039/501100004338,""Saint Joseph University"","
"http://dx.doi.org/10.13039/100006650,""Saint Louis County Department of Health"","
"http://dx.doi.org/10.13039/100001323,""Saint Luke's Foundation of Cleveland, Ohio"","
"http://dx.doi.org/10.13039/501100004285,""Saint Petersburg State University"","
"http://dx.doi.org/10.13039/501100004473,""Sakarya Ãœniversitesi"","
"http://dx.doi.org/10.13039/100007098,""Sall Family Foundation"","
"http://dx.doi.org/10.13039/100008200,""Sallie Bingham Center for Women's History and Culture"","
"http://dx.doi.org/10.13039/100005855,""Sallie Bingham Center, Duke University"","
"http://dx.doi.org/10.13039/501100002983,""Salman Bin Abdul-Aziz University"","
"http://dx.doi.org/10.13039/100006616,""Salmon Committee on Psychiatry and Mental Hygiene, New York Academy of Medicine"","
"http://dx.doi.org/10.13039/100008409,""Sam and Rie Bloomfield Foundation"","
"http://dx.doi.org/10.13039/100009507,""Sam and Rose Stein Institute for Research on Aging"","
"http://dx.doi.org/10.13039/501100000394,""Samantha Dickson Brain Tumour Trust"","
"http://dx.doi.org/10.13039/100001324,""Samberg Family Foundation"","
"http://dx.doi.org/10.13039/100008395,""Samfund og Erhverv, Det Frie ForskningsrÃ¥d"","
"http://dx.doi.org/10.13039/501100004810,""Samfundet FolkhÃ_lsan"","
"http://dx.doi.org/10.13039/100001835,""Samis Foundation"","
"http://dx.doi.org/10.13039/100004358,""Samsung"","
"http://dx.doi.org/10.13039/100008493,""Samuel Ginn College of Engineering"","
"http://dx.doi.org/10.13039/100005686,""Samuel H. Kress Foundation"","
"http://dx.doi.org/10.13039/100000944,""Samuel Roberts Noble Foundation"","
"http://dx.doi.org/10.13039/100001384,""Samuel Waxman Cancer Research Foundation"","
"http://dx.doi.org/10.13039/100001410,""Samueli Institute"","
"http://dx.doi.org/10.13039/100001837,""San Angelo Health Foundation"","
"http://dx.doi.org/10.13039/100001325,""San Antonio Area Foundation"","
"http://dx.doi.org/10.13039/100009397,""San Diego Area Law Libraries"","
"http://dx.doi.org/10.13039/100007099,""San Diego State University"","
"http://dx.doi.org/10.13039/100006623,""San Francisco Foundation"","
"http://dx.doi.org/10.13039/100009490,""San Francisco General Hospital Foundation"","
"http://dx.doi.org/10.13039/100006747,""San Francisco State University"","
"http://dx.doi.org/10.13039/100002316,""Sand County Foundation"","
"http://dx.doi.org/10.13039/100006234,""Sandia National Laboratories"","
"http://dx.doi.org/10.13039/100007100,""Sandler Foundation"","
"http://dx.doi.org/10.13039/100007101,""Sandpiper Technologies"","
"http://dx.doi.org/10.13039/501100004288,""Saneyoshi Scholarship Foundation"","
"http://dx.doi.org/10.13039/100003338,""Sanfilippo Research Foundation"","
"http://dx.doi.org/10.13039/100003339,""Sanfilippo Syndrome Medical Research Foundation"","
"http://dx.doi.org/10.13039/501100002544,""Sangji University"","
"http://dx.doi.org/10.13039/501100002645,""Sangmyung University"","
"http://dx.doi.org/10.13039/100004339,""Sanofi"","
"http://dx.doi.org/10.13039/100008976,""Sanofi-Aventis Korea Company"","
"http://dx.doi.org/10.13039/501100006767,""Sant Gadge Baba Amravati University"","
"http://dx.doi.org/10.13039/100009482,""Santa Clara University"","
"http://dx.doi.org/10.13039/501100004286,""Santen"","
"http://dx.doi.org/10.13039/501100005697,""SantÃ©, Sciences Biologiques et Chimie du Vivant"","
"http://dx.doi.org/10.13039/501100004287,""Sanwa Hydrotech"","
"http://dx.doi.org/10.13039/100007102,""Sapheon"","
"http://dx.doi.org/10.13039/501100004271,""Sapienza UniversitÃ  di Roma"","
"http://dx.doi.org/10.13039/100003212,""Sara Elizabeth O'Brien Trust"","
"http://dx.doi.org/10.13039/100006824,""Sara Page Mayo Endowment for Pediatric Pain Research and Treatment"","
"http://dx.doi.org/10.13039/100006715,""Sarah A. Hyams Fund"","
"http://dx.doi.org/10.13039/100001576,""Sarah K. DeCoizart Article TENTH Perpetual Charitable Trust"","
"http://dx.doi.org/10.13039/100001329,""Sarah Scaife Foundation"","
"http://dx.doi.org/10.13039/100003341,""Sarcoma Foundation of America"","
"http://dx.doi.org/10.13039/501100004289,""Sardar Patel University"","
"http://dx.doi.org/10.13039/100001327,""Sarkeys Foundation"","
"http://dx.doi.org/10.13039/501100007295,""Sasakawa Memorial Health Foundation"","
"http://dx.doi.org/10.13039/100009468,""Sasakawa Memorial Health Foundation"",R"
"http://dx.doi.org/10.13039/501100000227,""Saskatchewan Arts Board"","
"http://dx.doi.org/10.13039/100008922,""Saskatchewan Flax Development Commission"","
"http://dx.doi.org/10.13039/501100000106,""Saskatchewan Health Research Foundation"","
"http://dx.doi.org/10.13039/501100004290,""Sasol"","
"http://dx.doi.org/10.13039/501100004758,""Satakunnan Korkean Teknologian SÃ_Ã_tiÃ¶"","
"http://dx.doi.org/10.13039/501100005429,""Satakunnan Rahasto"","
"http://dx.doi.org/10.13039/501100007164,""Saudi Basic Industries Corporation"","
"http://dx.doi.org/10.13039/501100002391,""Saudi Biological Society"","
"http://dx.doi.org/10.13039/501100002421,""Saudi Chemical Society"","
"http://dx.doi.org/10.13039/501100002392,""Saudi Dental Society"","
"http://dx.doi.org/10.13039/501100002393,""Saudi Heart Association"","
"http://dx.doi.org/10.13039/501100002394,""Saudi Ophthalmological Society"","
"http://dx.doi.org/10.13039/501100002395,""Saudi Pharmaceutical Society"","
"http://dx.doi.org/10.13039/501100002396,""Saudi Society of Dermatology and Dermatologic Surgery"","
"http://dx.doi.org/10.13039/501100004291,""Saurashtra University"","
"http://dx.doi.org/10.13039/100008972,""Savannah River Operations Office, U.S. Department of Energy"","
"http://dx.doi.org/10.13039/100001328,""Save the Redwoods League"","
"http://dx.doi.org/10.13039/100009364,""Saving Tiny Hearts Society"","
"http://dx.doi.org/10.13039/501100000095,""Savoy Foundation"","
"http://dx.doi.org/10.13039/100004399,""Schawarz Pharma"","
"http://dx.doi.org/10.13039/100002320,""Schenectady Foundation"","
"http://dx.doi.org/10.13039/100007110,""Schering-Plough"","
"http://dx.doi.org/10.13039/501100001236,""Schizophrenia Fellowship of NSW"","
"http://dx.doi.org/10.13039/100002322,""Schlumberger Foundation"","
"http://dx.doi.org/10.13039/100003351,""School Nutrition Foundation"","
"http://dx.doi.org/10.13039/100005228,""School for Advanced Research"","
"http://dx.doi.org/10.13039/501100005321,""School of Aerospace Science and Technology"","
"http://dx.doi.org/10.13039/100008142,""School of Aquatic and Fishery Sciences"","
"http://dx.doi.org/10.13039/501100005768,""School of Architecture and Planning, Anna University"","
"http://dx.doi.org/10.13039/100009500,""School of Biological Sciences, Washington State University"","
"http://dx.doi.org/10.13039/501100004293,""School of Chemistry, University of Nottingham"","
"http://dx.doi.org/10.13039/501100007197,""School of Civil, Environmental and Mining Engineering, University of Adelaide"","
"http://dx.doi.org/10.13039/100008677,""School of Computer Science, Carnegie Mellon University"","
"http://dx.doi.org/10.13039/100007854,""School of Dentistry, Nihon University"","
"http://dx.doi.org/10.13039/100008429,""School of Dentistry, University of California, San Francisco"","
"http://dx.doi.org/10.13039/100008115,""School of Dentistry, University of Michigan"","
"http://dx.doi.org/10.13039/100009149,""School of Electronic Engineering and Computer Science"","
"http://dx.doi.org/10.13039/100009212,""School of Energy Resources, University of Wyoming"","
"http://dx.doi.org/10.13039/100007486,""School of Engineering and Applied Science, University of Pennsylvania"","
"http://dx.doi.org/10.13039/501100005698,""School of Informatics, University of Edinburgh"","
"http://dx.doi.org/10.13039/100008781,""School of Law, University of Virginia"","
"http://dx.doi.org/10.13039/100007876,""School of Liberal Arts"","
"http://dx.doi.org/10.13039/100006755,""School of Life Sciences, Arizona State University"","
"http://dx.doi.org/10.13039/100007507,""School of Marine Science and Ocean Engineering, University of New Hampshire"","
"http://dx.doi.org/10.13039/501100006116,""School of Mathematics, Institute for Research in Fundamental Sciences"","
"http://dx.doi.org/10.13039/100008235,""School of Medicine"","
"http://dx.doi.org/10.13039/100008028,""School of Medicine and Public Health, University of Wisconsin-Madison"","
"http://dx.doi.org/10.13039/501100002581,""School of Medicine, CHA University"","
"http://dx.doi.org/10.13039/100008564,""School of Medicine, Case Western Reserve University"","
"http://dx.doi.org/10.13039/100007269,""School of Medicine, Oregon Health and Science University"","
"http://dx.doi.org/10.13039/100008571,""School of Medicine, Southern Illinois University"","
"http://dx.doi.org/10.13039/100007284,""School of Medicine, Wayne State University"","
"http://dx.doi.org/10.13039/501100003133,""School of Nursing and Midwifery, Flinders University"","
"http://dx.doi.org/10.13039/501100005277,""School of Nursing, University of British Columbia"","
"http://dx.doi.org/10.13039/100007811,""School of Nursing, University of North Carolina Wilmington"","
"http://dx.doi.org/10.13039/501100000610,""School of Oriental and African Studies, University of London"","
"http://dx.doi.org/10.13039/501100006698,""School of Pharmacy, Fudan University"","
"http://dx.doi.org/10.13039/501100006637,""School of Pharmacy, University College London"","
"http://dx.doi.org/10.13039/501100001299,""School of Pharmacy, University of London"","
"http://dx.doi.org/10.13039/100009505,""School of Pharmacy, University of Missouri-Kansas City"","
"http://dx.doi.org/10.13039/100009412,""School of Pharmacy, University of Southern California"","
"http://dx.doi.org/10.13039/501100005618,""School of Physics, University of Bristol"","
"http://dx.doi.org/10.13039/100006742,""School of Social Sciences, University of California, Irvine"","
"http://dx.doi.org/10.13039/100006815,""School of Social Work, University of Southern California"","
"http://dx.doi.org/10.13039/501100002204,""School of Taxation and Business Law"","
"http://dx.doi.org/10.13039/100009587,""School of Veterinary Science, Shiraz University"","
"http://dx.doi.org/10.13039/501100000705,""School of the Biological Sciences, University of Cambridge"","
"http://dx.doi.org/10.13039/501100004294,""School of the Earth and Environment, University of Leeds"","
"http://dx.doi.org/10.13039/100001842,""Schott Foundation for Public Education"","
"http://dx.doi.org/10.13039/100001843,""Schuler Scholar Program"","
"http://dx.doi.org/10.13039/100009137,""Schulich School of Music"","
"http://dx.doi.org/10.13039/100003354,""Schulz Charitable Foundation"","
"http://dx.doi.org/10.13039/501100007348,""Schweizerische Gesellschaft fÃ_r Radiologie"","
"http://dx.doi.org/10.13039/501100004362,""Schweizerische Herzstiftung"","
"http://dx.doi.org/10.13039/501100001711,""Schweizerischer Nationalfonds zur FÃ¶rderung der Wissenschaftlichen Forschung"","
"http://dx.doi.org/10.13039/501100002771,""Sci-Tech Academy, Zhejiang University"","
"http://dx.doi.org/10.13039/100007112,""SciFund Challenge"","
"http://dx.doi.org/10.13039/100004400,""Science Applications International Corporation"","
"http://dx.doi.org/10.13039/100007450,""Science Foundation Arizona"","
"http://dx.doi.org/10.13039/501100001602,""Science Foundation Ireland"","
"http://dx.doi.org/10.13039/501100003999,""Science Fund for Creative Research Groups"","
"http://dx.doi.org/10.13039/501100001843,""Science and Engineering Research Board"","
"http://dx.doi.org/10.13039/501100005049,""Science and Engineering Research Council, Agency for Science, Technology and Research"","
"http://dx.doi.org/10.13039/100008716,""Science and Industry Endowment Fund"","
"http://dx.doi.org/10.13039/501100001239,""Science and Innovation Directorate"","
"http://dx.doi.org/10.13039/501100003399,""Science and Technology Commission of Shanghai Municipality"","
"http://dx.doi.org/10.13039/501100003009,""Science and Technology Development Fund"","
"http://dx.doi.org/10.13039/100008287,""Science and Technology Directorate"","
"http://dx.doi.org/10.13039/501100000271,""Science and Technology Facilities Council"","
"http://dx.doi.org/10.13039/501100004001,""Science and Technology Foundation of Guizhou Province"","
"http://dx.doi.org/10.13039/501100003690,""Science and Technology Policy Institute"","
"http://dx.doi.org/10.13039/501100004610,""Science and Technology Support Program of Jiangsu Province"","
"http://dx.doi.org/10.13039/501100001845,""Science for Equity, Empowerment and Development Division"","
"http://dx.doi.org/10.13039/100000107,""Science of Learning Centers"","
"http://dx.doi.org/10.13039/100006728,""Scientific Advisory Committee on Television and Social Behavior, Office of the Surgeon General"","
"http://dx.doi.org/10.13039/501100000706,""Scientific Committee on Antarctic Research"","
"http://dx.doi.org/10.13039/100006541,""Scientific Education and Research Institute"","
"http://dx.doi.org/10.13039/501100003297,""Scientific Institute for Quality of Healthcare, Radboud Universitair Medisch Centrum"","
"http://dx.doi.org/10.13039/100007103,""Scientific Systems Company, Incorporated"","
"http://dx.doi.org/10.13039/501100006118,""Scion"","
"http://dx.doi.org/10.13039/100002326,""Scioto Foundation"","
"http://dx.doi.org/10.13039/100001844,""Scleroderma Foundation"","
"http://dx.doi.org/10.13039/100003357,""Scleroderma Foundation - Delaware Valley Chapter"","
"http://dx.doi.org/10.13039/100003358,""Scleroderma Foundation-Tri-State"","
"http://dx.doi.org/10.13039/100001845,""Scleroderma Research Foundation"","
"http://dx.doi.org/10.13039/100008361,""Scleroseforeningen"","
"http://dx.doi.org/10.13039/100003359,""Scoliosis Research Society"","
"http://dx.doi.org/10.13039/100008083,""Scottish Alliance for Geoscience, Environment and Society"","
"http://dx.doi.org/10.13039/501100000360,""Scottish Funding Council"","
"http://dx.doi.org/10.13039/501100003263,""Scottish Office Home and Health Department"","
"http://dx.doi.org/10.13039/501100000096,""Scottish Rite Charitable Foundation of Canada"","
"http://dx.doi.org/10.13039/501100000708,""Scottish Universities Physics Alliance"","
"http://dx.doi.org/10.13039/100003361,""Scoular Foundation"","
"http://dx.doi.org/10.13039/100002327,""Scranton Area Foundation"","
"http://dx.doi.org/10.13039/501100001213,""Screen Australia"","
"http://dx.doi.org/10.13039/100001332,""Scripps Howard Foundation"","
"http://dx.doi.org/10.13039/100009093,""Scuola Normale Superiore"","
"http://dx.doi.org/10.13039/501100007176,""Scuola Superiore Sant'Anna"","
